measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,North Africa and Middle East,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.0800443328862599,0.119419935870143,0.0404971526300013
Deaths,North Africa and Middle East,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.0729111472923655,0.1094720010844516,0.0340105627838211
Deaths,North Africa and Middle East,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.081266429943439,0.1216528653090039,0.0404737472273145
Deaths,North Africa and Middle East,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.0741638918509052,0.1107193989882428,0.0342701649485109
Deaths,North Africa and Middle East,Male,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.0813008798958724,0.1223241596122444,0.0400277648502652
Deaths,North Africa and Middle East,Female,35-39 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.0739411540702871,0.1121194375243564,0.0338950458419485
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.0593525232114214,0.090138936118724,0.0298881833621593
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2011,0.0545282026999586,0.0817862870218757,0.0283043849068477
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.0604103970244468,0.0924949137061129,0.0304019508844519
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2012,0.0554040475547408,0.0827594046768783,0.0285088915900217
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.0618759937748843,0.0942380012337656,0.0306424748593469
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2013,0.0567175625122739,0.0842990130660243,0.0291506497591902
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.063105342512923,0.0961506146255418,0.0319262011730813
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2014,0.0577111890158526,0.086887456887497,0.029378359241483
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.0638809064337136,0.0973324342384531,0.0322187567379725
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2015,0.058517899643247,0.0887188960764082,0.0295600935133984
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.0652788092435744,0.1006495473408217,0.0327769539740256
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2016,0.0595350808570186,0.0888754026646433,0.0306710434472174
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.0664110297419667,0.1025749064583741,0.0333668021898913
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2017,0.0600931137379151,0.0905502793382414,0.0307263692211087
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.0672688289025037,0.1047390694380883,0.0340543178093434
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2018,0.0607492356542639,0.0922585206961697,0.0309143046036109
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.0679919233915398,0.1055656481537187,0.0340319350540854
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2019,0.0615517297113923,0.093995223962822,0.0306221462923751
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.0695290398767835,0.1090159895460004,0.0352542808038782
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2020,0.0629330223579828,0.0972418085318814,0.0305687221516303
Deaths,North Africa and Middle East,Male,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.0697956965129841,0.1099883613248616,0.0356427479248817
Deaths,North Africa and Middle East,Female,40-44 years,Diabetes mellitus type 2,Diet high in sugar-sweetened beverages,Percent,2021,0.0633754916402088,0.0980216214325049,0.0305694111940362
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2011,0.422238491,0.666407564,0.149895243
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2011,0.454760613,0.709888985,0.163828704
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2012,0.426354622,0.672152699,0.151469922
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2012,0.457142925,0.712253136,0.164973288
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2013,0.430582864,0.67654435,0.154213994
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2013,0.460152219,0.714765797,0.166601989
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2014,0.43526395,0.682349186,0.156521326
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2014,0.46339507,0.719019951,0.168318312
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2015,0.438423104,0.685979836,0.157853726
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2015,0.465833941,0.721952538,0.168989254
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2016,0.442501181,0.690712077,0.159365337
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2016,0.468521686,0.724415229,0.170272282
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2017,0.446106135,0.694820645,0.161105466
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2017,0.471079192,0.726667029,0.171492503
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2018,0.449891062,0.699979842,0.163244974
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2018,0.473687957,0.729599801,0.172571737
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2019,0.453078097,0.703356985,0.164789366
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2019,0.476390592,0.732513948,0.173880647
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2020,0.456647519,0.708868401,0.165530271
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2020,0.479235145,0.73518294,0.175292983
Deaths,Latin America and Caribbean,Male,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2021,0.461309129,0.712709936,0.169088116
Deaths,Latin America and Caribbean,Female,75-84 years,Diabetes mellitus type 2,High body-mass index,Percent,2021,0.483163929,0.738663771,0.177019862
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.0521223,0.086888565,0.014328679
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.048695215,0.081410687,0.013318431
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.051780235,0.086530929,0.014215233
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.048183735,0.080929747,0.013292376
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.050961883,0.085570787,0.014009633
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.047380396,0.079413214,0.013149897
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.050739637,0.085208547,0.014154977
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.046623088,0.078849131,0.012868749
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.05133675,0.086038686,0.014454898
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.046917032,0.079506885,0.012806087
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.051105186,0.085893996,0.014415296
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.046451489,0.078902598,0.012513518
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.050683105,0.085419293,0.014206339
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.046500123,0.079066069,0.012295796
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.050544459,0.085287895,0.014235846
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.04639364,0.078320706,0.012235786
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.051080639,0.085824515,0.014345278
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.046928275,0.079881573,0.012247592
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.05034926,0.083312097,0.013844773
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.046749009,0.080018158,0.012504368
Deaths,Latin America and Caribbean,Male,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.050580113,0.082895045,0.013893949
Deaths,Latin America and Caribbean,Female,30-34 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.046941931,0.08049408,0.012517379
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.043137886,0.071190995,0.011673222
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.042460042,0.070528983,0.011716955
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.042635238,0.070054007,0.011609329
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.042082431,0.070508225,0.011572873
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.0419429,0.068927316,0.011441648
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.041128864,0.068615494,0.011179653
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.041871802,0.069368712,0.01143088
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.040801668,0.067876654,0.010959006
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.042250984,0.070296144,0.011225121
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.040930014,0.067837934,0.010967056
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.042025816,0.070693268,0.010983042
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.040519969,0.067746137,0.01083524
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.042364971,0.071524077,0.011045017
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.04059222,0.068909316,0.010857386
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.042603494,0.073114422,0.011100954
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.040692015,0.069910462,0.01087908
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.042790633,0.072893695,0.011391375
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.041107433,0.071101393,0.010987398
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.042291209,0.072130379,0.011311361
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.041012558,0.071683269,0.011011337
Deaths,Latin America and Caribbean,Male,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.042388547,0.072942729,0.011283109
Deaths,Latin America and Caribbean,Female,35-39 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.041026294,0.072493081,0.010925244
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.039091519,0.064724898,0.010916727
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.035994901,0.061522877,0.009525945
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.038377575,0.064164903,0.010775722
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.035198906,0.059931542,0.00926168
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.037669151,0.063281726,0.010437185
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.034158295,0.057913368,0.008969299
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.036911652,0.062552481,0.010153343
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.033647825,0.056747521,0.008745858
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.037177132,0.062990359,0.010261367
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.033700259,0.056763668,0.008768654
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.036699853,0.062499097,0.010177851
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.033263346,0.055013077,0.008682066
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.036598198,0.063273568,0.010314415
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.033317309,0.055617917,0.008718563
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.036621841,0.063788962,0.010499391
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.033107856,0.055336367,0.008686286
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.037206821,0.065045253,0.010723743
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.033619766,0.056811479,0.00895673
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.037087532,0.064383577,0.010732683
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.03364495,0.05795376,0.009069473
Deaths,Latin America and Caribbean,Male,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.037470216,0.064648301,0.010697943
Deaths,Latin America and Caribbean,Female,40-44 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.03387706,0.059002207,0.009434871
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.039042742,0.066065129,0.01103216
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.036270315,0.059949893,0.010105515
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.038215637,0.065120974,0.010824652
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.03557875,0.058743957,0.009911077
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.037666491,0.064244146,0.010659403
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.034963887,0.057825725,0.00986733
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.03677437,0.063012073,0.010472892
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.034379241,0.056718595,0.009797729
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.036922976,0.06345927,0.010545192
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.034463114,0.056989043,0.009738069
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.036455619,0.062613527,0.010362725
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.034199156,0.057062399,0.009567951
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.0363561,0.062675914,0.010141406
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.03413389,0.057522008,0.009464123
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.036140673,0.062156427,0.009891472
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.033652019,0.057634838,0.009248434
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.036305774,0.062687018,0.009717609
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.033380356,0.057720545,0.009080054
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.036014876,0.062459818,0.009426175
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.033218608,0.058111023,0.008834754
Deaths,Latin America and Caribbean,Male,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.03618319,0.062074838,0.00949785
Deaths,Latin America and Caribbean,Female,45-49 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.033311633,0.058658245,0.008830847
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.037575991,0.062057045,0.010766758
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.031422522,0.052743945,0.008487257
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.036645089,0.061005302,0.010429196
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.030943136,0.052024735,0.008420356
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.035894313,0.060128873,0.010243339
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.030367452,0.05106929,0.008333824
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.035450255,0.059469537,0.010148052
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.029802447,0.049683477,0.008277967
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.035624542,0.059654901,0.010200627
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.029895098,0.049459866,0.008299084
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.035338615,0.059215402,0.01017033
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.02992083,0.050145543,0.00830561
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.035488985,0.060069137,0.010198344
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.030015172,0.050680788,0.008373273
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.03528969,0.05985611,0.009993529
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.029848281,0.050720096,0.008340003
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.035590599,0.060395209,0.010247559
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.029924432,0.050078846,0.008364005
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.035666174,0.060182544,0.01044009
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.029838521,0.049525243,0.008438069
Deaths,Latin America and Caribbean,Male,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.035659938,0.060018298,0.010730327
Deaths,Latin America and Caribbean,Female,70-74 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.029991942,0.050805107,0.00832357
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.037291957,0.062265951,0.010572479
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.031717689,0.05276202,0.008702615
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.036483131,0.060916513,0.010339136
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.03118437,0.05183498,0.008518824
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.035973001,0.060002491,0.010194246
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2013,0.030651835,0.0507114,0.008403411
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.03530217,0.058752615,0.010044054
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2014,0.030023086,0.049521545,0.008272411
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.035455248,0.059381138,0.009984015
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2015,0.030051223,0.049670884,0.008292298
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.035146566,0.058796795,0.009861177
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2016,0.029890805,0.049368583,0.008246013
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.035146453,0.058712549,0.009775016
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2017,0.029845074,0.049365976,0.008281399
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.034783197,0.05865142,0.009720981
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2018,0.029606452,0.049077232,0.00820908
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.034894077,0.058660144,0.009789253
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2019,0.029694558,0.049468586,0.008211858
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.034760578,0.058446851,0.009768016
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2020,0.029507385,0.049074843,0.008156709
Deaths,Latin America and Caribbean,Male,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.034793705,0.058355383,0.009670045
Deaths,Latin America and Caribbean,Female,50-69 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2021,0.02954916,0.049214633,0.008264146
Deaths,Latin America and Caribbean,Male,85-89 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.042304689,0.077541803,0.011023724
Deaths,Latin America and Caribbean,Female,85-89 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2011,0.035444535,0.065196237,0.008857264
Deaths,Latin America and Caribbean,Male,85-89 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.041660664,0.075673925,0.010928858
Deaths,Latin America and Caribbean,Female,85-89 years,Diabetes mellitus type 2,Diet low in whole grains,Percent,2012,0.034998318,0.064902082,0.008618731
